id_str,_id,id_str,created_at,emotion_label,processed_text,raw_text
1231177136863621128,{'$oid': '5e5117bc4ed687673b956bd0'},1231177136863621128,2020-02-22 11:21:18,happy," Ho.o nee, arep mampir po 😁","@imyourcrushhhhh Ho.o nee, arep mampir po 😁"
1231177139493441536,{'$oid': '5e5117bc4ed687673b956bd1'},1231177139493441536,2020-02-22 11:21:18,happy, @anisaabdallah7 Always beautiful to see this...Insha allaah next year I'll be there 😁,@hosnitahir2 @anisaabdallah7 Always beautiful to see this...Insha allaah next year I'll be there 😁
1231177148163067904,{'$oid': '5e5117bc4ed687673b956bd2'},1231177148163067904,2020-02-22 11:21:20,anger,"'Brotherhood of the funds' 😂🤣
Koni da fun One Nigeria.","'Brotherhood of the funds' 😂🤣
Koni da fun One Nigeria."
1231177154148347905,{'$oid': '5e5117bc4ed687673b956bd3'},1231177154148347905,2020-02-22 11:21:22,happy,That's why we hired the MF'r 😁,That's why we hired the MF'r 😁
1231177160087359489,{'$oid': '5e5117bc4ed687673b956bd4'},1231177160087359489,2020-02-22 11:21:23,happy,"Dinner date 😁 @ SM City Marikina, Marcos Highway https://t.co/YrPm5GdJA2","Dinner date 😁 @ SM City Marikina, Marcos Highway https://t.co/YrPm5GdJA2"
1231177170891853824,{'$oid': '5e5117bc4ed687673b956bd5'},1231177170891853824,2020-02-22 11:21:26,happy, @w_karve @kayjay34350 @bkum2000 @brigtejinder @samarjeet_n @monocularshark @Changeover900 @chunmun1978 @sim…,RT @moochhwala: @ColSanjayPande @w_karve @kayjay34350 @bkum2000 @brigtejinder @samarjeet_n @monocularshark @Changeover900 @chunmun1978 @sim…
1231177172036927492,{'$oid': '5e5117bc4ed687673b956bd6'},1231177172036927492,2020-02-22 11:21:26,happy,"#YooMyTaeYang event surpassed 100 attendance 🙌😱 im shock! Thanks guys for coming, I really meant it 😭 Thank you  ,…","RT @whutsbias: #YooMyTaeYang event surpassed 100 attendance 🙌😱 im shock! Thanks guys for coming, I really meant it 😭 Thank you @FLY2Umsia ,…"
1231177177011539969,{'$oid': '5e5117bc4ed687673b956bd7'},1231177177011539969,2020-02-22 11:21:27,happy, @NagpurKaRajini This is more to do with your low remuneration 😁,@onetiponehand_ @NagpurKaRajini This is more to do with your low remuneration 😁
1231177178760519682,{'$oid': '5e5117bc4ed687673b956bd8'},1231177178760519682,2020-02-22 11:21:28,happy," Just try watching this one for Zalmi 🙂 you will enjoy, i promise. And i will guide you through and give you updates 😁","@behnawintour Just try watching this one for Zalmi 🙂 you will enjoy, i promise. And i will guide you through and give you updates 😁"
1231177179326750722,{'$oid': '5e5117bc4ed687673b956bd9'},1231177179326750722,2020-02-22 11:21:28,happy,I'm gonna be Hannah for carnival and bitch i feel FIERCE!! Full look tomorrow #excited #HannahMontana #cosplay https://t.co/…,RT @spazedude: I'm gonna be Hannah for carnival and bitch i feel FIERCE!! Full look tomorrow #excited #HannahMontana #cosplay https://t.co/…
1231177179666321408,{'$oid': '5e5117bc4ed687673b956bda'},1231177179666321408,2020-02-22 11:21:28,happy,HOY BSKDHSOBSKS ATE NO,HOY BSKDHSOBSKS ATE NO
1231177182036340737,{'$oid': '5e5117bc4ed687673b956bdb'},1231177182036340737,2020-02-22 11:21:29,happy,"Finally #18 

Rt for a nude in ur dm :) 🎂 https://t.co/H5EZtdtF1e","RT @BarbieBlush1: Finally #18 

Rt for a nude in ur dm :) 🎂 https://t.co/H5EZtdtF1e"
1231177182812049408,{'$oid': '5e5117bc4ed687673b956bdc'},1231177182812049408,2020-02-22 11:21:29,happy,"BB13 in a Nutshell for me.. 

#AsimRiaz ,#AsiManshi and #ViRaSim..Fact that all of this happened naturally n are pure…","RT @notorious_heart: BB13 in a Nutshell for me.. 

#AsimRiaz ,#AsiManshi and #ViRaSim..Fact that all of this happened naturally n are pure…"
1231177183927947264,{'$oid': '5e5117bc4ed687673b956bdd'},1231177183927947264,2020-02-22 11:21:29,happy, @Tyler_Potts_ Just use a Promise and resolve it in the future :),@sudo_overflow @Tyler_Potts_ Just use a Promise and resolve it in the future :)
1231177183915315201,{'$oid': '5e5117bd4ed687673b956bde'},1231177183915315201,2020-02-22 11:21:29,happy,"Check you DIRECT MESSAGES 🎁 

#happy 
#innerhappiness 

I wish you all a wonderful weekend 💋

P.s. 
VOTE under my last…","RT @ladyelectracgn: Check you DIRECT MESSAGES 🎁 

#happy 
#innerhappiness 

I wish you all a wonderful weekend 💋

P.s. 
VOTE under my last…"
1231177186385649664,{'$oid': '5e5117bd4ed687673b956bdf'},1231177186385649664,2020-02-22 11:21:30,happy,"What a edit 😁😁😁
#singlekingulam heros version :) #A1Express 🏑🤘 https://t.co/MyfxCIXerv","RT @sivacherry9: What a edit 😁😁😁
#singlekingulam heros version :) #A1Express 🏑🤘 https://t.co/MyfxCIXerv"
1231177187677569024,{'$oid': '5e5117bd4ed687673b956be0'},1231177187677569024,2020-02-22 11:21:30,happy,"There's nothing like being back home 🥰 
#mentalhealth #weekend #rcssd #youngactorsstudio #rwcmd #Friends #love… https://t.co/GUFRHw74UV","There's nothing like being back home 🥰 
#mentalhealth #weekend #rcssd #youngactorsstudio #rwcmd #Friends #love… https://t.co/GUFRHw74UV"
1231177189783007232,{'$oid': '5e5117bd4ed687673b956be1'},1231177189783007232,2020-02-22 11:21:30,fear,"We haven't asked you to stop shipping them. It's your life, your timeline; do it if you like. But don't circulate news…","RT @TeamSiddShukla: We haven't asked you to stop shipping them. It's your life, your timeline; do it if you like. But don't circulate news…"
1231177190827421696,{'$oid': '5e5117bd4ed687673b956be2'},1231177190827421696,2020-02-22 11:21:31,fear,God is not giving up on you. So don't give up on yourself. :),RT @jervyfermin: God is not giving up on you. So don't give up on yourself. :)
1231177196368056322,{'$oid': '5e5117bd4ed687673b956be3'},1231177196368056322,2020-02-22 11:21:32,fear,"Guys I think our trend doesn't go up in the list nowadays cuz of emojis 
We all have been using way too many emojis 
Please…","RT @roro_lrdi: Guys I think our trend doesn't go up in the list nowadays cuz of emojis 
We all have been using way too many emojis 
Please…"
1231177198612049920,{'$oid': '5e5117bd4ed687673b956be4'},1231177198612049920,2020-02-22 11:21:32,happy,"‘Hello everyone, it’s Wendy!
Missed me much? :) I’m recovering very well, thanks to all of our ReVeluv♥️As I said during my…","RT @Luviesexy: ‘Hello everyone, it’s Wendy!
Missed me much? :) I’m recovering very well, thanks to all of our ReVeluv♥️As I said during my…"
1231177201158164481,{'$oid': '5e5117bd4ed687673b956be5'},1231177201158164481,2020-02-22 11:21:33,happy,"THIS IS SHOCKING!
AFTER ARNAB ANOTHER JOURNALIST CAUGHT ON  😳😳🤐🤐🧐🧐
Will @AshishSinghLIVE speak up or will @jaine…","RT @TheDeshBhakt: THIS IS SHOCKING!
AFTER ARNAB ANOTHER JOURNALIST CAUGHT ON @IndiGo6E 😳😳🤐🤐🧐🧐
Will @AshishSinghLIVE speak up or will @jaine…"
1231177202101866497,{'$oid': '5e5117bd4ed687673b956be6'},1231177202101866497,2020-02-22 11:21:33,happy,"Hey   Support

 @ShehnaazFanClub Hasn't Violated Any Twitter Rules!! 
It is just a fan account! 

@Twi…","RT @shehnaazshineFC: Hey @Twitter  @TwitterSupport

 @ShehnaazFanClub Hasn't Violated Any Twitter Rules!! 
It is just a fan account! 

@Twi…"
1231177204509310977,{'$oid': '5e5117bd4ed687673b956be7'},1231177204509310977,2020-02-22 11:21:34,happy,"yours truly, sweetener & dangerous woman knowing they’re arianas best album :)  https://t.co/pjuHs2FLNp","RT @stargazinagb: yours truly, sweetener &amp; dangerous woman knowing they’re arianas best album :)  https://t.co/pjuHs2FLNp"
1231177204828119045,{'$oid': '5e5117bd4ed687673b956be8'},1231177204828119045,2020-02-22 11:21:34,happy," dude you’re amazing at music, it’s incredible. Your memes are weird af but they’re enjoyable :)","@kastrull3n dude you’re amazing at music, it’s incredible. Your memes are weird af but they’re enjoyable :)"
1231177205083930624,{'$oid': '5e5117bd4ed687673b956be9'},1231177205083930624,2020-02-22 11:21:34,fear,"FYI Intellectual Terrorists, This person is three time CM and now 2nd time PM and he knows who you're and he'll be after you…","RT @Shivam_h9: FYI Intellectual Terrorists, This person is three time CM and now 2nd time PM and he knows who you're and he'll be after you…"
1231177205201428480,{'$oid': '5e5117bd4ed687673b956bea'},1231177205201428480,2020-02-22 11:21:34,fear,"#SidNaaz fans, we would suggest to not circulate/post news articles that speak of their personal meetings. Sidharth cle…","RT @TeamSiddShukla: #SidNaaz fans, we would suggest to not circulate/post news articles that speak of their personal meetings. Sidharth cle…"
1231177205327089664,{'$oid': '5e5117bd4ed687673b956beb'},1231177205327089664,2020-02-22 11:21:34,happy," Don't about others, I followed back :)

#SidHeartsLoveSid","RT @wingsoffly: @JaanHaiSid Don't about others, I followed back :)

#SidHeartsLoveSid"
1231177206858166275,{'$oid': '5e5117bd4ed687673b956bec'},1231177206858166275,2020-02-22 11:21:34,happy,How many selfies is too many selfies? #oneyear 🥰 #selfie #dimples #coachMike #Christmas #Cardiff #Cornwall… https://t.co/GyO7YvfCMl,How many selfies is too many selfies? #oneyear 🥰 #selfie #dimples #coachMike #Christmas #Cardiff #Cornwall… https://t.co/GyO7YvfCMl
1231177207109836802,{'$oid': '5e5117bd4ed687673b956bed'},1231177207109836802,2020-02-22 11:21:34,fear,Roger Stone going even-more-all-in. His lawyers argue Ju…,"RT @threadreaderapp: @DonHeegel Hello, there is your unroll: Thread by @bradheath: Roger Stone going even-more-all-in. His lawyers argue Ju…"
1231177209710358529,{'$oid': '5e5117bd4ed687673b956bee'},1231177209710358529,2020-02-22 11:21:35,happy,This is beautiful Thankyou #prerna this is beautiful. #Lostsouls I have done something right to have you all in my life ❤️ #…,RT @lostboy54: This is beautiful Thankyou #prerna this is beautiful. #Lostsouls I have done something right to have you all in my life ❤️ #…
1231177211178127360,{'$oid': '5e5117bd4ed687673b956bef'},1231177211178127360,2020-02-22 11:21:35,happy,last day of tour can't wait for jensoo to not even look in each other's direction :) https://t.co/3seeMn1UV0,RT @jnspics: last day of tour can't wait for jensoo to not even look in each other's direction :) https://t.co/3seeMn1UV0
1231177211815825409,{'$oid': '5e5117bd4ed687673b956bf0'},1231177211815825409,2020-02-22 11:21:36,happy, @Running_Robbie Thanks so much. I’m looking forward to the finish line 😀,@Thatdude_pskguy @Running_Robbie Thanks so much. I’m looking forward to the finish line 😀
1231177213082398721,{'$oid': '5e5117bd4ed687673b956bf1'},1231177213082398721,2020-02-22 11:21:36,fear,"don’t comment on the mv as it will mess up the algorithms :) 

also armys: https://t.co/GgL3v3qd1A","RT @je0njikook: armys: don’t comment on the mv as it will mess up the algorithms :) 

also armys: https://t.co/GgL3v3qd1A"
1231177213468344321,{'$oid': '5e5117bd4ed687673b956bf2'},1231177213468344321,2020-02-22 11:21:36,happy, Is it ever a good saturday morning at 6 am? :),@CBS6Heather Is it ever a good saturday morning at 6 am? :)
1231177213548081152,{'$oid': '5e5117bd4ed687673b956bf3'},1231177213548081152,2020-02-22 11:21:36,happy," Hi there, good day to you. Our sincere apologies for keeping you waiting here today as we received  https://t.co/zzk2ePS5Ug","@AinJazlina Hi there, good day to you. Our sincere apologies for keeping you waiting here today as we received over… https://t.co/zzk2ePS5Ug"
1231177214701527040,{'$oid': '5e5117bd4ed687673b956bf4'},1231177214701527040,2020-02-22 11:21:36,happy,"Happy weekend Nancy
How is your mother!?","Happy weekend Nancy
How is your mother!?"
1231177215997595653,{'$oid': '5e5117bd4ed687673b956bf5'},1231177215997595653,2020-02-22 11:21:37,happy, yes worldwide! :),@GOTVETICETAN yes worldwide! :)
1231177220456099840,{'$oid': '5e5117bd4ed687673b956bf6'},1231177220456099840,2020-02-22 11:21:38,happy,"Love na love ko talaga ang mukha ni Lou especially when Andre's expressing his words of love to her.

Yung para bang sinasa…","RT @anngelie28: Love na love ko talaga ang mukha ni Lou especially when Andre's expressing his words of love to her.

Yung para bang sinasa…"
1231177222553133056,{'$oid': '5e5117bd4ed687673b956bf7'},1231177222553133056,2020-02-22 11:21:38,fear,"Nation wants to know from  ji .. Enroute Delhi to Ahmedabad, I tried like 'Kamra ji' :)…","RT @jainendrakumar: #NamasteTrump : Nation wants to know from @AshishSinghLIVE ji .. Enroute Delhi to Ahmedabad, I tried like 'Kamra ji' :)…"
1231177223308226561,{'$oid': '5e5117bd4ed687673b956bf8'},1231177223308226561,2020-02-22 11:21:38,fear, Ur movement is so fast what are you using :) ?,@sinslol Ur movement is so fast what are you using :) ?
1231177226995077120,{'$oid': '5e5117bd4ed687673b956bf9'},1231177226995077120,2020-02-22 11:21:39,happy," @unclebobmartin Yes, however many developers start to love or hate an approach without this  https://t.co/RzMAAhcUJp","@yermoungder @unclebobmartin Yes, however many developers start to love or hate an approach without this fundamenta… https://t.co/RzMAAhcUJp"
1231177230707052544,{'$oid': '5e5117bd4ed687673b956bfa'},1231177230707052544,2020-02-22 11:21:40,happy,"GA/Giveaway !!!!!
BTS MOTS:7
I will be giving away one Map of the Soul: 7 album!!
- random ver
- full inclusions
to enter:
- m…","RT @jw_nwoo: GA/Giveaway !!!!!
BTS MOTS:7
I will be giving away one Map of the Soul: 7 album!!
- random ver
- full inclusions
to enter:
- m…"
1231177231235350529,{'$oid': '5e5117bd4ed687673b956bfb'},1231177231235350529,2020-02-22 11:21:40,happy,"Not just a day, cuz you are my everyday :) 
//ลอกเค้ามาแหละ 😖 #JennisBNK48 #HighTensionTH https://t.co/CesaxAQlHK","RT @wm91s: Not just a day, cuz you are my everyday :) 
//ลอกเค้ามาแหละ 😖 #JennisBNK48 #HighTensionTH https://t.co/CesaxAQlHK"
1231177231352975361,{'$oid': '5e5117bd4ed687673b956bfc'},1231177231352975361,2020-02-22 11:21:40,happy,A wonderful quote from a #parent in #Blackpool about a #practitioner supporting her son. This is what makes us continue to do…,RT @SHSorguk: A wonderful quote from a #parent in #Blackpool about a #practitioner supporting her son. This is what makes us continue to do…
1231177231931596800,{'$oid': '5e5117bd4ed687673b956bfd'},1231177231931596800,2020-02-22 11:21:40,happy,"Check our post about hentai games :)
link - https://t.co/gXfTob0xvW

#hentai #hentaivideo #ahegao
artist - exga https://t…","RT @AhegaoOnline: Check our post about hentai games :)
link - https://t.co/gXfTob0xvW

#hentai #hentaivideo #ahegao
artist - exga https://t…"
1231177231847886853,{'$oid': '5e5117bd4ed687673b956bfe'},1231177231847886853,2020-02-22 11:21:40,happy," Don’t worry lovely, it was a while ago now and whilst its still upsetting, it has gotten a lot  https://t.co/OwxD2CpnFf","@ClaireDyer1 Don’t worry lovely, it was a while ago now and whilst its still upsetting, it has gotten a lot easier… https://t.co/OwxD2CpnFf"
1231177236079710209,{'$oid': '5e5117bd4ed687673b956bff'},1231177236079710209,2020-02-22 11:21:41,happy,"Manager Joy is the cutest. 💚

#JOY #조이 #레드벨벳 #RedVelvet #HandsomeTigers https://t.co/ku1zl7nCMw","RT @joysooyoungpics: Manager Joy is the cutest. 💚

#JOY #조이 #레드벨벳 #RedVelvet #HandsomeTigers https://t.co/ku1zl7nCMw"
1231177239133327361,{'$oid': '5e5117bd4ed687673b956c00'},1231177239133327361,2020-02-22 11:21:42,happy,"My Bday is coming up so gonna do a giveawaaay for 2k AP :)(not much but something)  Rules will be simple.
The deadline will…","RT @gengasaur: My Bday is coming up so gonna do a giveawaaay for 2k AP :)(not much but something)  Rules will be simple.
The deadline will…"
1231177252152500225,{'$oid': '5e5117bd4ed687673b956c01'},1231177252152500225,2020-02-22 11:21:45,excitement, forse :),@bjketh forse :)
1231177256053035008,{'$oid': '5e5117bd4ed687673b956c02'},1231177256053035008,2020-02-22 11:21:46,happy,"Let us have our goal to reach more than One Hundred Thousand tweets until MMK . Kaya ba fam? Go tayo? :)

#MMKYouCHEERMe…","RT @JoshNella_OFC: Let us have our goal to reach more than One Hundred Thousand tweets until MMK . Kaya ba fam? Go tayo? :)

#MMKYouCHEERMe…"
1231177256657203201,{'$oid': '5e5117bd4ed687673b956c03'},1231177256657203201,2020-02-22 11:21:46,fear,"Guys I think our trend doesn't go up in the list nowadays cuz of emojis 
We all have been using way too many emojis 
P…","RT @NomanKaimKhani5: Guys I think our trend doesn't go up in the list nowadays cuz of emojis 
We all have been using way too many emojis 
P…"
1231177261346381824,{'$oid': '5e5117bd4ed687673b956c04'},1231177261346381824,2020-02-22 11:21:47,happy,"#Love 
I used Shazam to discover Genetic Engineering by Orchestral Manoeuvres In The Dark. https://t.co/NaakZyN0iL","#Love 
I used Shazam to discover Genetic Engineering by Orchestral Manoeuvres In The Dark. https://t.co/NaakZyN0iL"
1231177262818398209,{'$oid': '5e5117bd4ed687673b956c05'},1231177262818398209,2020-02-22 11:21:48,happy,"#ThalaAjith Latest :) 

#Valimai #ValimaiDiwali https://t.co/W8vbMKS0yB","RT @TFC_mass: #ThalaAjith Latest :) 

#Valimai #ValimaiDiwali https://t.co/W8vbMKS0yB"
1231177268887740416,{'$oid': '5e5117bd4ed687673b956c06'},1231177268887740416,2020-02-22 11:21:49,fear, Salon serpent or ink district :),@jpsaxe Salon serpent or ink district :)
1231177270678736897,{'$oid': '5e5117bd4ed687673b956c07'},1231177270678736897,2020-02-22 11:21:50,happy,7 years of lgbtq rep :) we've come so far i love disney https://t.co/KPJcQGTLEE,RT @jasperrolls: 7 years of lgbtq rep :) we've come so far i love disney https://t.co/KPJcQGTLEE
1231177270645215238,{'$oid': '5e5117bd4ed687673b956c08'},1231177270645215238,2020-02-22 11:21:50,happy,#URGENT #adopt #foster #love retweeting could save a life! Act now!,#URGENT #adopt #foster #love retweeting could save a life! Act now!
1231177271467216896,{'$oid': '5e5117bd4ed687673b956c09'},1231177271467216896,2020-02-22 11:21:50,happy, We are champions :),@DotSaim We are champions :)
1231177271760891904,{'$oid': '5e5117bd4ed687673b956c0a'},1231177271760891904,2020-02-22 11:21:50,happy,"[Personal work] -  x @brunoog97 
  
#Share if you like it :) 

#OL #TeamOL #Aouar #Guimaraes #FCMOL… https://t.co/I5MHjyPRoC","[Personal work] - @HoussemAouar x @brunoog97 
  
#Share if you like it :) 

#OL #TeamOL #Aouar #Guimaraes #FCMOL… https://t.co/I5MHjyPRoC"
1231177273463566337,{'$oid': '5e5117bd4ed687673b956c0b'},1231177273463566337,2020-02-22 11:21:50,happy,add me to a new gc :) tnx,add me to a new gc :) tnx
1231177274956931075,{'$oid': '5e5117bd4ed687673b956c0c'},1231177274956931075,2020-02-22 11:21:51,happy,"Rescue pets often wait weeks, months, even years to be rehomed. So why not visit your local shelter this weekend & help save a…","RT @pupaid: Rescue pets often wait weeks, months, even years to be rehomed. So why not visit your local shelter this weekend &amp; help save a…"
1231177274751430664,{'$oid': '5e5117bd4ed687673b956c0d'},1231177274751430664,2020-02-22 11:21:51,happy,I'm thinking about making live videos of me playing with myself and posting them on here. 😀 💐 #DarmowySex #WhiteCum… https://t.co/BGxmapxown,I'm thinking about making live videos of me playing with myself and posting them on here. 😀 💐 #DarmowySex #WhiteCum… https://t.co/BGxmapxown
1231177275753758720,{'$oid': '5e5117bd4ed687673b956c0e'},1231177275753758720,2020-02-22 11:21:51,happy,"My nation Hot lap in the best inside view :) 

https://t.co/wCUwrbuXQb https://t.co/pjuQumPDXZ","RT @Tx3_Blay: My nation Hot lap in the best inside view :) 

https://t.co/wCUwrbuXQb https://t.co/pjuQumPDXZ"
1231177279147036673,{'$oid': '5e5117bd4ed687673b956c0f'},1231177279147036673,2020-02-22 11:21:52,surprise,"Here is an picture of Robin Hood (1973) that immerses me in my childhood :) by Mark Chilcott  

🎶 Oo-de-lall…","RT @PixelsDeux: Here is an picture of Robin Hood (1973) that immerses me in my childhood :) by Mark Chilcott @mrmarkchilcott 

🎶 Oo-de-lall…"
1231177281994973184,{'$oid': '5e5117bd4ed687673b956c10'},1231177281994973184,2020-02-22 11:21:52,happy,Guds mornings everypawdy hopes you all have a pawtastic day and most importantly be nice to each other and those you love t…,RT @syd_akaYog: Guds mornings everypawdy hopes you all have a pawtastic day and most importantly be nice to each other and those you love t…
1231177282930331648,{'$oid': '5e5117bd4ed687673b956c11'},1231177282930331648,2020-02-22 11:21:53,happy," We all live differently and have different paths to the same ""end goal"". Just focus on yourself, what  https://t.co/gHQgx8aFgY","@JulianGray We all live differently and have different paths to the same ""end goal"". Just focus on yourself, what y… https://t.co/gHQgx8aFgY"
1231177284599586816,{'$oid': '5e5117bd4ed687673b956c12'},1231177284599586816,2020-02-22 11:21:53,fear,"Just received a call from daughter informing me she passed her driving test. A few years ago,alarms bells wouid  https://t.co/PYaItdBGgm","Just received a call from daughter informing me she passed her driving test. A few years ago,alarms bells wouid hav… https://t.co/PYaItdBGgm"
1231177286327701505,{'$oid': '5e5117bd4ed687673b956c13'},1231177286327701505,2020-02-22 11:21:53,anger,quick sketches i did a few years ago. i’ve run into a creativity block and would like to pick up drawing again. commen…,RT @KaitlynExplicit: quick sketches i did a few years ago. i’ve run into a creativity block and would like to pick up drawing again. commen…
1231177287074222080,{'$oid': '5e5117bd4ed687673b956c14'},1231177287074222080,2020-02-22 11:21:54,happy," @DarkZoomy becose my PC
Are Not best in the  moment  and I like the game :)
#RTXOn","@NVIDIAGeForce @DarkZoomy becose my PC
Are Not best in the  moment  and I like the game :)
#RTXOn"
1231177287518867456,{'$oid': '5e5117bd4ed687673b956c15'},1231177287518867456,2020-02-22 11:21:54,happy, @kaori_oinuma thank you po :),@starhuntabscbn @kaori_oinuma thank you po :)
1231177287699247104,{'$oid': '5e5117bd4ed687673b956c16'},1231177287699247104,2020-02-22 11:21:54,happy,"#AsimRiaz has earned GENUINE FRIENDS in #Rashami and #Vishal

Outside #BiggBoss :

RASH : For me, he is a true winner ♥
VI…","RT @GautamGang7: #AsimRiaz has earned GENUINE FRIENDS in #Rashami and #Vishal

Outside #BiggBoss :

RASH : For me, he is a true winner ♥
VI…"
1231177289896845312,{'$oid': '5e5117bd4ed687673b956c17'},1231177289896845312,2020-02-22 11:21:54,happy,"ANNOUNCEMENT:

To my GA winners for Food Ibig Imus concert this Monday, I already have your tickets. Please look for me on M…","RT @geoffbits: ANNOUNCEMENT:

To my GA winners for Food Ibig Imus concert this Monday, I already have your tickets. Please look for me on M…"
1231177289993539584,{'$oid': '5e5117bd4ed687673b956c18'},1231177289993539584,2020-02-22 11:21:54,happy,You are so beautiful that you give the sun a reason to shine. 😀 #DarmowySex #HotChicks #WwwXvideosCom  Check  https://t.co/YtKxwOXPMo,You are so beautiful that you give the sun a reason to shine. 😀 #DarmowySex #HotChicks #WwwXvideosCom  Check pinned… https://t.co/YtKxwOXPMo
1231177291985756161,{'$oid': '5e5117be4ed687673b956c19'},1231177291985756161,2020-02-22 11:21:55,happy,follow males geometry with and is i just watched named like on this dick generation 😀,follow males geometry with and is i just watched named like on this dick generation 😀
1231177293042737152,{'$oid': '5e5117be4ed687673b956c1a'},1231177293042737152,2020-02-22 11:21:55,fear, he’s making that Fifth step longer. :) https://t.co/tyGEpyLhD3,@officialDannyT he’s making that Fifth step longer. :) https://t.co/tyGEpyLhD3
1231177293973737473,{'$oid': '5e5117be4ed687673b956c1b'},1231177293973737473,2020-02-22 11:21:55,happy,"Friday night and we have a hot rematch with muscle hunk  and the one and only @TimKrugerXXX

We still have a…","RT @timtales_com: Friday night and we have a hot rematch with muscle hunk @FirstVicenzo and the one and only @TimKrugerXXX

We still have a…"
1231177298461650944,{'$oid': '5e5117be4ed687673b956c1c'},1231177298461650944,2020-02-22 11:21:56,happy,Antaba ng burat ni kuya at halatang gwapo pa. DM me to avail of my full collection of 150+ plus vf vids. Will be giving o…,RT @kimharvey003: Antaba ng burat ni kuya at halatang gwapo pa. DM me to avail of my full collection of 150+ plus vf vids. Will be giving o…
1231177301305548800,{'$oid': '5e5117be4ed687673b956c1d'},1231177301305548800,2020-02-22 11:21:57,happy,Now long now until the Frye twins return to the UK! Join  and @PaulRogerAmos at @BathCon in March! They…,RT @ACUnitedKingdom: Now long now until the Frye twins return to the UK! Join @VictoriaAtkin and @PaulRogerAmos at @BathCon in March! They…
1231177304786771968,{'$oid': '5e5117be4ed687673b956c1e'},1231177304786771968,2020-02-22 11:21:58,happy,"Everybody has a Guardian Angel in life .. one day you meet yours .just have a clean heart and always be genuine to dem ,yo…","RT @funnyfacegh: Everybody has a Guardian Angel in life .. one day you meet yours .just have a clean heart and always be genuine to dem ,yo…"
1231177307328598016,{'$oid': '5e5117be4ed687673b956c1f'},1231177307328598016,2020-02-22 11:21:58,happy," Want to check out my new #Romance, Runaway Tess? Will she stay for #Love or accept her next travel #Nursing a…","RT @SpadeJm: @Anders_Kingsley Want to check out my new #Romance, Runaway Tess? Will she stay for #Love or accept her next travel #Nursing a…"
1231177308658159622,{'$oid': '5e5117be4ed687673b956c20'},1231177308658159622,2020-02-22 11:21:59,happy,#IrvineCertifiedFarmersMarket is #open #today at  8-Noon You will #love our #ripe #avocado #veggies… https://t.co/kUCtWm2Rma,#IrvineCertifiedFarmersMarket is #open #today at @mariners 8-Noon You will #love our #ripe #avocado #veggies… https://t.co/kUCtWm2Rma
1231177312701317120,{'$oid': '5e5117be4ed687673b956c21'},1231177312701317120,2020-02-22 11:22:00,happy,Look my cutie baby :) https://t.co/0tvPglIwSF,RT @bubblesana25: Look my cutie baby :) https://t.co/0tvPglIwSF
1231177312944574469,{'$oid': '5e5117be4ed687673b956c22'},1231177312944574469,2020-02-22 11:22:00,happy,"30% OFF - $0.97

✡️ Zodiac Sign Leather Bracelet!

https://t.co/q4iUr7mVPA

#aliexpress #cheap #shopping #sale… https://t.co/bR6CMA41sa","30% OFF - $0.97

✡️ Zodiac Sign Leather Bracelet!

https://t.co/q4iUr7mVPA

#aliexpress #cheap #shopping #sale… https://t.co/bR6CMA41sa"
1231177314190249984,{'$oid': '5e5117be4ed687673b956c23'},1231177314190249984,2020-02-22 11:22:00,happy, @SueYeap @miles Haha so good. Must update bio to say WA’s first rap EP 😀,@rosemary @SueYeap @miles Haha so good. Must update bio to say WA’s first rap EP 😀
1231177314362257408,{'$oid': '5e5117be4ed687673b956c24'},1231177314362257408,2020-02-22 11:22:00,happy,They are ready to rule the stage. Book your tickets now and be with us as we sing along with them and feel the sense of…,RT @thekiarasworld: They are ready to rule the stage. Book your tickets now and be with us as we sing along with them and feel the sense of…
1231177314374844417,{'$oid': '5e5117be4ed687673b956c25'},1231177314374844417,2020-02-22 11:22:00,happy,https://t.co/Wwflwig…,RT @miguelodrons: he’s releasing a new song called ‘CHEVY CRUZE’ to be released on feb 28th! you can pre-save it here: https://t.co/Wwflwig…
1231177312789504000,{'$oid': '5e5117be4ed687673b956c26'},1231177312789504000,2020-02-22 11:22:00,happy,"Wonderful evening and Good night to everyone 🤙🏄🏻‍♂️🏄‍♀️ 😴  #BeachCamping 
#Sunset #Water #Surf #SaltLife #Playa #Ocean…","RT @Efrain99620830: Wonderful evening and Good night to everyone 🤙🏄🏻‍♂️🏄‍♀️ 😴  #BeachCamping 
#Sunset #Water #Surf #SaltLife #Playa #Ocean…"
1231177318267113472,{'$oid': '5e5117be4ed687673b956c27'},1231177318267113472,2020-02-22 11:22:01,excitement, shila :),@hankkile shila :)
1231177318795816961,{'$oid': '5e5117be4ed687673b956c28'},1231177318795816961,2020-02-22 11:22:01,happy, @GretnaGreen1754 Happy anniversary 😀,@marksmcneill @GretnaGreen1754 Happy anniversary 😀
1231177319483469826,{'$oid': '5e5117be4ed687673b956c29'},1231177319483469826,2020-02-22 11:22:01,fear,"Hi guys 😀

22022020

They say the truth will set you free.

What is the truth? What is your truth?

     airdrop…","RT @xCryptochild: Hi guys 😀

22022020

They say the truth will set you free.

What is the truth? What is your truth?

    @cctip_io airdrop…"
