id_str,_id,_cls,id_str,emotion_label,text,created_at
1231177206858166275,{'$oid': '5e510ec43598b201e9f4c32e'},Tweet,1231177206858166275,happy,How many selfies is too many selfies? #oneyear 🥰 #selfie #dimples #coachMike #Christmas #Cardiff #Cornwall… https://t.co/GyO7YvfCMl,2020-02-22 11:21:34
1231177207109836802,{'$oid': '5e510ec43598b201e9f4c32f'},Tweet,1231177207109836802,happy,"RT @threadreaderapp: @DonHeegel Hello, there is your unroll: Thread by @bradheath: Roger Stone going even-more-all-in. His lawyers argue Ju…",2020-02-22 11:21:34
1231177209710358529,{'$oid': '5e510ec43598b201e9f4c331'},Tweet,1231177209710358529,happy,RT @lostboy54: This is beautiful Thankyou #prerna this is beautiful. #Lostsouls I have done something right to have you all in my life ❤️ #…,2020-02-22 11:21:35
1231177211178127360,{'$oid': '5e510ec53598b201e9f4c332'},Tweet,1231177211178127360,happy,RT @jnspics: last day of tour can't wait for jensoo to not even look in each other's direction :) https://t.co/3seeMn1UV0,2020-02-22 11:21:35
1231177211815825409,{'$oid': '5e510ec53598b201e9f4c333'},Tweet,1231177211815825409,happy,@Thatdude_pskguy @Running_Robbie Thanks so much. I’m looking forward to the finish line 😀,2020-02-22 11:21:36
1231177213082398721,{'$oid': '5e510ec53598b201e9f4c334'},Tweet,1231177213082398721,happy,"RT @je0njikook: armys: don’t comment on the mv as it will mess up the algorithms :) 

also armys: https://t.co/GgL3v3qd1A",2020-02-22 11:21:36
1231177213468344321,{'$oid': '5e510ec53598b201e9f4c335'},Tweet,1231177213468344321,happy,@CBS6Heather Is it ever a good saturday morning at 6 am? :),2020-02-22 11:21:36
1231177213548081152,{'$oid': '5e510ec53598b201e9f4c336'},Tweet,1231177213548081152,happy,"@AinJazlina Hi there, good day to you. Our sincere apologies for keeping you waiting here today as we received over… https://t.co/zzk2ePS5Ug",2020-02-22 11:21:36
1231177214701527040,{'$oid': '5e510ec53598b201e9f4c338'},Tweet,1231177214701527040,happy,"Happy weekend Nancy
How is your mother!?",2020-02-22 11:21:36
1231177215997595653,{'$oid': '5e510ec63598b201e9f4c339'},Tweet,1231177215997595653,happy,@GOTVETICETAN yes worldwide! :),2020-02-22 11:21:37
1231177220456099840,{'$oid': '5e510ec73598b201e9f4c33b'},Tweet,1231177220456099840,happy,"RT @anngelie28: Love na love ko talaga ang mukha ni Lou especially when Andre's expressing his words of love to her.

Yung para bang sinasa…",2020-02-22 11:21:38
1231177222553133056,{'$oid': '5e510ec73598b201e9f4c33c'},Tweet,1231177222553133056,happy,"RT @jainendrakumar: #NamasteTrump : Nation wants to know from @AshishSinghLIVE ji .. Enroute Delhi to Ahmedabad, I tried like 'Kamra ji' :)…",2020-02-22 11:21:38
1231177223308226561,{'$oid': '5e510ec73598b201e9f4c33d'},Tweet,1231177223308226561,happy,@sinslol Ur movement is so fast what are you using :) ?,2020-02-22 11:21:38
1231177226995077120,{'$oid': '5e510ec83598b201e9f4c33f'},Tweet,1231177226995077120,happy,"@yermoungder @unclebobmartin Yes, however many developers start to love or hate an approach without this fundamenta… https://t.co/RzMAAhcUJp",2020-02-22 11:21:39
1231177230707052544,{'$oid': '5e510ec93598b201e9f4c342'},Tweet,1231177230707052544,happy,"RT @jw_nwoo: GA/Giveaway !!!!!
BTS MOTS:7
I will be giving away one Map of the Soul: 7 album!!
- random ver
- full inclusions
to enter:
- m…",2020-02-22 11:21:40
1231177231235350529,{'$oid': '5e510ec93598b201e9f4c344'},Tweet,1231177231235350529,happy,"RT @wm91s: Not just a day, cuz you are my everyday :) 
//ลอกเค้ามาแหละ 😖 #JennisBNK48 #HighTensionTH https://t.co/CesaxAQlHK",2020-02-22 11:21:40
1231177231352975361,{'$oid': '5e510ec93598b201e9f4c345'},Tweet,1231177231352975361,happy,RT @SHSorguk: A wonderful quote from a #parent in #Blackpool about a #practitioner supporting her son. This is what makes us continue to do…,2020-02-22 11:21:40
1231177231931596800,{'$oid': '5e510eca3598b201e9f4c347'},Tweet,1231177231931596800,happy,"RT @AhegaoOnline: Check our post about hentai games :)
link - https://t.co/gXfTob0xvW

#hentai #hentaivideo #ahegao
artist - exga https://t…",2020-02-22 11:21:40
1231177231847886853,{'$oid': '5e510eca3598b201e9f4c348'},Tweet,1231177231847886853,happy,"@ClaireDyer1 Don’t worry lovely, it was a while ago now and whilst its still upsetting, it has gotten a lot easier… https://t.co/OwxD2CpnFf",2020-02-22 11:21:40
1231177236079710209,{'$oid': '5e510ecb3598b201e9f4c349'},Tweet,1231177236079710209,happy,"RT @joysooyoungpics: Manager Joy is the cutest. 💚

#JOY #조이 #레드벨벳 #RedVelvet #HandsomeTigers https://t.co/ku1zl7nCMw",2020-02-22 11:21:41
1231177239133327361,{'$oid': '5e510ecb3598b201e9f4c34c'},Tweet,1231177239133327361,happy,"RT @gengasaur: My Bday is coming up so gonna do a giveawaaay for 2k AP :)(not much but something)  Rules will be simple.
The deadline will…",2020-02-22 11:21:42
1231177252152500225,{'$oid': '5e510ece3598b201e9f4c354'},Tweet,1231177252152500225,happy,@bjketh forse :),2020-02-22 11:21:45
1231177256053035008,{'$oid': '5e510ecf3598b201e9f4c355'},Tweet,1231177256053035008,happy,"RT @JoshNella_OFC: Let us have our goal to reach more than One Hundred Thousand tweets until MMK . Kaya ba fam? Go tayo? :)

#MMKYouCHEERMe…",2020-02-22 11:21:46
1231177256657203201,{'$oid': '5e510ecf3598b201e9f4c356'},Tweet,1231177256657203201,happy,"RT @NomanKaimKhani5: Guys I think our trend doesn't go up in the list nowadays cuz of emojis 
We all have been using way too many emojis 
P…",2020-02-22 11:21:46
1231177261346381824,{'$oid': '5e510ed13598b201e9f4c35d'},Tweet,1231177261346381824,happy,"#Love 
I used Shazam to discover Genetic Engineering by Orchestral Manoeuvres In The Dark. https://t.co/NaakZyN0iL",2020-02-22 11:21:47
1231177262818398209,{'$oid': '5e510ed13598b201e9f4c35e'},Tweet,1231177262818398209,happy,"RT @TFC_mass: #ThalaAjith Latest :) 

#Valimai #ValimaiDiwali https://t.co/W8vbMKS0yB",2020-02-22 11:21:48
1231177268887740416,{'$oid': '5e510ed23598b201e9f4c35f'},Tweet,1231177268887740416,happy,@jpsaxe Salon serpent or ink district :),2020-02-22 11:21:49
1231177270678736897,{'$oid': '5e510ed33598b201e9f4c360'},Tweet,1231177270678736897,happy,RT @jasperrolls: 7 years of lgbtq rep :) we've come so far i love disney https://t.co/KPJcQGTLEE,2020-02-22 11:21:50
1231177270645215238,{'$oid': '5e510ed33598b201e9f4c361'},Tweet,1231177270645215238,happy,#URGENT #adopt #foster #love retweeting could save a life! Act now!,2020-02-22 11:21:50
1231177271467216896,{'$oid': '5e510ed33598b201e9f4c362'},Tweet,1231177271467216896,happy,@DotSaim We are champions :),2020-02-22 11:21:50
1231177271760891904,{'$oid': '5e510ed33598b201e9f4c363'},Tweet,1231177271760891904,happy,"[Personal work] - @HoussemAouar x @brunoog97 
  
#Share if you like it :) 

#OL #TeamOL #Aouar #Guimaraes #FCMOL… https://t.co/I5MHjyPRoC",2020-02-22 11:21:50
1231177273463566337,{'$oid': '5e510ed33598b201e9f4c364'},Tweet,1231177273463566337,happy,add me to a new gc :) tnx,2020-02-22 11:21:50
1231177274956931075,{'$oid': '5e510ed43598b201e9f4c365'},Tweet,1231177274956931075,happy,"RT @pupaid: Rescue pets often wait weeks, months, even years to be rehomed. So why not visit your local shelter this weekend &amp; help save a…",2020-02-22 11:21:51
1231177274751430664,{'$oid': '5e510ed43598b201e9f4c366'},Tweet,1231177274751430664,happy,I'm thinking about making live videos of me playing with myself and posting them on here. 😀 💐 #DarmowySex #WhiteCum… https://t.co/BGxmapxown,2020-02-22 11:21:51
1231177275753758720,{'$oid': '5e510ed43598b201e9f4c367'},Tweet,1231177275753758720,happy,"RT @Tx3_Blay: My nation Hot lap in the best inside view :) 

https://t.co/wCUwrbuXQb https://t.co/pjuQumPDXZ",2020-02-22 11:21:51
1231177279147036673,{'$oid': '5e510ed53598b201e9f4c369'},Tweet,1231177279147036673,happy,"RT @PixelsDeux: Here is an picture of Robin Hood (1973) that immerses me in my childhood :) by Mark Chilcott @mrmarkchilcott 

🎶 Oo-de-lall…",2020-02-22 11:21:52
1231177281994973184,{'$oid': '5e510ed63598b201e9f4c36b'},Tweet,1231177281994973184,happy,RT @syd_akaYog: Guds mornings everypawdy hopes you all have a pawtastic day and most importantly be nice to each other and those you love t…,2020-02-22 11:21:52
1231177282930331648,{'$oid': '5e510ed63598b201e9f4c36c'},Tweet,1231177282930331648,happy,"@JulianGray We all live differently and have different paths to the same ""end goal"". Just focus on yourself, what y… https://t.co/gHQgx8aFgY",2020-02-22 11:21:53
1231177284599586816,{'$oid': '5e510ed63598b201e9f4c36d'},Tweet,1231177284599586816,happy,"Just received a call from daughter informing me she passed her driving test. A few years ago,alarms bells wouid hav… https://t.co/PYaItdBGgm",2020-02-22 11:21:53
1231177286327701505,{'$oid': '5e510ed73598b201e9f4c36e'},Tweet,1231177286327701505,happy,RT @KaitlynExplicit: quick sketches i did a few years ago. i’ve run into a creativity block and would like to pick up drawing again. commen…,2020-02-22 11:21:53
1231177287074222080,{'$oid': '5e510ed73598b201e9f4c36f'},Tweet,1231177287074222080,happy,"@NVIDIAGeForce @DarkZoomy becose my PC
Are Not best in the  moment  and I like the game :)
#RTXOn",2020-02-22 11:21:54
1231177287518867456,{'$oid': '5e510ed73598b201e9f4c370'},Tweet,1231177287518867456,happy,@starhuntabscbn @kaori_oinuma thank you po :),2020-02-22 11:21:54
1231177287699247104,{'$oid': '5e510ed73598b201e9f4c371'},Tweet,1231177287699247104,happy,"RT @GautamGang7: #AsimRiaz has earned GENUINE FRIENDS in #Rashami and #Vishal

Outside #BiggBoss :

RASH : For me, he is a true winner ♥
VI…",2020-02-22 11:21:54
1231177289896845312,{'$oid': '5e510ed73598b201e9f4c372'},Tweet,1231177289896845312,happy,"RT @geoffbits: ANNOUNCEMENT:

To my GA winners for Food Ibig Imus concert this Monday, I already have your tickets. Please look for me on M…",2020-02-22 11:21:54
1231177289993539584,{'$oid': '5e510ed73598b201e9f4c373'},Tweet,1231177289993539584,happy,You are so beautiful that you give the sun a reason to shine. 😀 #DarmowySex #HotChicks #WwwXvideosCom  Check pinned… https://t.co/YtKxwOXPMo,2020-02-22 11:21:54
1231177291985756161,{'$oid': '5e510ed83598b201e9f4c374'},Tweet,1231177291985756161,happy,follow males geometry with and is i just watched named like on this dick generation 😀,2020-02-22 11:21:55
1231177293042737152,{'$oid': '5e510ed83598b201e9f4c375'},Tweet,1231177293042737152,happy,@officialDannyT he’s making that Fifth step longer. :) https://t.co/tyGEpyLhD3,2020-02-22 11:21:55
1231177293973737473,{'$oid': '5e510ed83598b201e9f4c376'},Tweet,1231177293973737473,happy,"RT @timtales_com: Friday night and we have a hot rematch with muscle hunk @FirstVicenzo and the one and only @TimKrugerXXX

We still have a…",2020-02-22 11:21:55
1231177298461650944,{'$oid': '5e510ed93598b201e9f4c379'},Tweet,1231177298461650944,happy,RT @kimharvey003: Antaba ng burat ni kuya at halatang gwapo pa. DM me to avail of my full collection of 150+ plus vf vids. Will be giving o…,2020-02-22 11:21:56
1231177301305548800,{'$oid': '5e510eda3598b201e9f4c37c'},Tweet,1231177301305548800,happy,RT @ACUnitedKingdom: Now long now until the Frye twins return to the UK! Join @VictoriaAtkin and @PaulRogerAmos at @BathCon in March! They…,2020-02-22 11:21:57
1231177304786771968,{'$oid': '5e510edb3598b201e9f4c37d'},Tweet,1231177304786771968,happy,"RT @funnyfacegh: Everybody has a Guardian Angel in life .. one day you meet yours .just have a clean heart and always be genuine to dem ,yo…",2020-02-22 11:21:58
1231177307328598016,{'$oid': '5e510edc3598b201e9f4c380'},Tweet,1231177307328598016,happy,"RT @SpadeJm: @Anders_Kingsley Want to check out my new #Romance, Runaway Tess? Will she stay for #Love or accept her next travel #Nursing a…",2020-02-22 11:21:58
1231177308658159622,{'$oid': '5e510edc3598b201e9f4c382'},Tweet,1231177308658159622,happy,#IrvineCertifiedFarmersMarket is #open #today at @mariners 8-Noon You will #love our #ripe #avocado #veggies… https://t.co/kUCtWm2Rma,2020-02-22 11:21:59
1231177312701317120,{'$oid': '5e510edd3598b201e9f4c384'},Tweet,1231177312701317120,happy,RT @bubblesana25: Look my cutie baby :) https://t.co/0tvPglIwSF,2020-02-22 11:22:00
1231177312944574469,{'$oid': '5e510edd3598b201e9f4c385'},Tweet,1231177312944574469,happy,"30% OFF - $0.97

✡️ Zodiac Sign Leather Bracelet!

https://t.co/q4iUr7mVPA

#aliexpress #cheap #shopping #sale… https://t.co/bR6CMA41sa",2020-02-22 11:22:00
1231177314190249984,{'$oid': '5e510edd3598b201e9f4c386'},Tweet,1231177314190249984,happy,@rosemary @SueYeap @miles Haha so good. Must update bio to say WA’s first rap EP 😀,2020-02-22 11:22:00
1231177314362257408,{'$oid': '5e510edd3598b201e9f4c387'},Tweet,1231177314362257408,happy,RT @thekiarasworld: They are ready to rule the stage. Book your tickets now and be with us as we sing along with them and feel the sense of…,2020-02-22 11:22:00
1231177314374844417,{'$oid': '5e510edd3598b201e9f4c388'},Tweet,1231177314374844417,happy,RT @miguelodrons: he’s releasing a new song called ‘CHEVY CRUZE’ to be released on feb 28th! you can pre-save it here: https://t.co/Wwflwig…,2020-02-22 11:22:00
1231177312789504000,{'$oid': '5e510ede3598b201e9f4c389'},Tweet,1231177312789504000,happy,"RT @Efrain99620830: Wonderful evening and Good night to everyone 🤙🏄🏻‍♂️🏄‍♀️ 😴  #BeachCamping 
#Sunset #Water #Surf #SaltLife #Playa #Ocean…",2020-02-22 11:22:00
1231177318267113472,{'$oid': '5e510ede3598b201e9f4c38a'},Tweet,1231177318267113472,happy,@hankkile shila :),2020-02-22 11:22:01
1231177318795816961,{'$oid': '5e510ede3598b201e9f4c38b'},Tweet,1231177318795816961,happy,@marksmcneill @GretnaGreen1754 Happy anniversary 😀,2020-02-22 11:22:01
1231177319483469826,{'$oid': '5e510ede3598b201e9f4c38c'},Tweet,1231177319483469826,happy,"RT @xCryptochild: Hi guys 😀

22022020

They say the truth will set you free.

What is the truth? What is your truth?

    @cctip_io airdrop…",2020-02-22 11:22:01
1231177320209121282,{'$oid': '5e510edf3598b201e9f4c38d'},Tweet,1231177320209121282,happy,"RT @chubmty: no matter how hard , please smile :) @off_tumcial @AtthaphanP 
#ebBraun #EbBRAUNxOffGun #ออฟกัน https://t.co/pQca32Cb97",2020-02-22 11:22:01
1231177321081638915,{'$oid': '5e510edf3598b201e9f4c38f'},Tweet,1231177321081638915,happy,"RT @wittydope: @LukbukWali Now we can trend! Officials are using the tag!

#SidHeartsLoveSid :)",2020-02-22 11:22:02
1231177321190764551,{'$oid': '5e510edf3598b201e9f4c391'},Tweet,1231177321190764551,happy,"GAME 🎲
who is ur bias/wrecker?

cix
bias : seunghun, byounggon 
wrecker : ot3

wayv
bias:  lucas, winwin, yangyang… https://t.co/3a2Khf47qI",2020-02-22 11:22:02
1231177326731255809,{'$oid': '5e510ee03598b201e9f4c396'},Tweet,1231177326731255809,happy,RT @jerwinborres: An evening full of wisdom and learning. Thanks for the time @maymayentrata07 :) Let’s spread the love! https://t.co/Qmz1u…,2020-02-22 11:22:03
1231177327578533888,{'$oid': '5e510ee03598b201e9f4c398'},Tweet,1231177327578533888,happy,@reizcanonigo1 @stellaiero_ @mitchie072394 @GARUDA082001 @yanjie_c @sisiwnichiKen @justjahdedios @MariabelleSuson… https://t.co/MQF2zzhy1S,2020-02-22 11:22:03
1231177329063448577,{'$oid': '5e510ee13598b201e9f4c39b'},Tweet,1231177329063448577,happy,@heuneess @tugkanofficial Evettt :),2020-02-22 11:22:04
1231177329226838017,{'$oid': '5e510ee13598b201e9f4c39c'},Tweet,1231177329226838017,happy,"RT @fuseboo: It's that time of the week again! 😀 #ShamelessSelfpromoSaturday  
#writers post your links, follow and retweet other people's…",2020-02-22 11:22:04
1231177332976750593,{'$oid': '5e510ee23598b201e9f4c39f'},Tweet,1231177332976750593,happy,@nsaulakh I think we need to look more at male perspectives! I plan on spending time on that in both my YouTube and website :),2020-02-22 11:22:05
1231177353750908928,{'$oid': '5e510ee73598b201e9f4c3ae'},Tweet,1231177353750908928,happy,RT @mochiestnat: stop play victim please :),2020-02-22 11:22:09
1231177357538492416,{'$oid': '5e510ee73598b201e9f4c3af'},Tweet,1231177357538492416,pleasant,@bumblebeez1222 Morning 🙂,2020-02-22 11:22:10
1231177446277492739,{'$oid': '5e510efd3598b201e9f4c3b9'},Tweet,1231177446277492739,pleasant,"RT @Hoekage77: I have zero money, a flying carpet and a monkey. 
Wanna see the world?",2020-02-22 11:22:32
1231177512228491264,{'$oid': '5e510f0c3598b201e9f4c3bf'},Tweet,1231177512228491264,pleasant,RT @jamesvoltaire18: From 🙂 to 🙁 real quick. ❄️,2020-02-22 11:22:47
1231177524757094400,{'$oid': '5e510f0f3598b201e9f4c3c2'},Tweet,1231177524757094400,pleasant,"RT @SaketGokhale: PM Modi is silent when Union Ministers like Giriraj Singh make blatantly communal remarks.

To get him to speak up, I've…",2020-02-22 11:22:50
1231177565433364481,{'$oid': '5e510f193598b201e9f4c3c4'},Tweet,1231177565433364481,pleasant,"Nothing much to see here, She’s in wraith.",2020-02-22 11:23:00
1231177603316408320,{'$oid': '5e510f223598b201e9f4c3ca'},Tweet,1231177603316408320,pleasant,"@John14584281 Mornin, John!! 🙂",2020-02-22 11:23:09
1231177730508513280,{'$oid': '5e510f403598b201e9f4c3d9'},Tweet,1231177730508513280,pleasant,"RT @DuckDuckGo: It's sadly ironic how many privacy-related articles are shared with tracking parameters added to the address. 😞

So here's…",2020-02-22 11:23:39
1231177736720396288,{'$oid': '5e510f423598b201e9f4c3db'},Tweet,1231177736720396288,pleasant,"RT @faisal_qafhsa: So, All the venomous Rasict Bigots having Lor O Bar Afghan syndrome won't even have a place in existing Afghanistan. 
دھ…",2020-02-22 11:23:41
1231177761114349569,{'$oid': '5e510f483598b201e9f4c3e1'},Tweet,1231177761114349569,pleasant,RT @Vanessavaneyy: This dog looks like Adam from Sex Education 🙂,2020-02-22 11:23:47
1231177770291478528,{'$oid': '5e510f4a3598b201e9f4c3e3'},Tweet,1231177770291478528,pleasant,"if day6 will really hold their con in moa arena, i hope the sections are blocked this way too 🙂 it's more fair comp… https://t.co/fYZgwgCkcR",2020-02-22 11:23:49
1231177849437966336,{'$oid': '5e510f5d3598b201e9f4c3ee'},Tweet,1231177849437966336,pleasant,"RT @mellaziz: @khairunNEesha_ Ikr. She's totally don't have any idea why would only KL shariah court have a new ""division"" last year. 🙂",2020-02-22 11:24:08
1231177883093213184,{'$oid': '5e510f653598b201e9f4c3f1'},Tweet,1231177883093213184,pleasant,Taking a Short break from Cr due to some personal reasons. See you soon 🙂,2020-02-22 11:24:16
1231177938311077888,{'$oid': '5e510f723598b201e9f4c3fa'},Tweet,1231177938311077888,pleasant,No one notice. 🙂,2020-02-22 11:24:29
1231177955294007296,{'$oid': '5e510f763598b201e9f4c3fe'},Tweet,1231177955294007296,pleasant,RT @MarciiMarcii1: Sugar baby in need of sugar daddy 🙂,2020-02-22 11:24:33
1231178047803416576,{'$oid': '5e510f8c3598b201e9f4c40d'},Tweet,1231178047803416576,pleasant,RT @capsuleofstars: guys... I just called sport hub... asking about the district 9 unlock in singapore and they told me it’s alr cancelled.…,2020-02-22 11:24:55
1231178073237790726,{'$oid': '5e510f923598b201e9f4c414'},Tweet,1231178073237790726,pleasant,just got off finna take a 4 hour nap bc Kamia party later then work til 5am right after 🙂,2020-02-22 11:25:01
1231178173431201793,{'$oid': '5e510faa3598b201e9f4c420'},Tweet,1231178173431201793,pleasant,@omar_degan Salaam Omar! I find your work reviving Somali cities and public spaces really inspiring. Please do chec… https://t.co/yuY0V6lRo2,2020-02-22 11:25:25
1231178176287715328,{'$oid': '5e510fab3598b201e9f4c421'},Tweet,1231178176287715328,pleasant,RT @nainalagee: Sana fans hate Sid for how he behaved w Sana and how much he hurt her. Sid fans hate on Sana just cause she breathes 🙂,2020-02-22 11:25:26
1231178176446861312,{'$oid': '5e510fab3598b201e9f4c422'},Tweet,1231178176446861312,pleasant,"RT @jisoosaenarae: They are fighting about brand now LOL

And there's sooyaas praying Jisoo to have solo jobs 🙂",2020-02-22 11:25:26
1231178222479511552,{'$oid': '5e510fb63598b201e9f4c42a'},Tweet,1231178222479511552,pleasant,If you think that i care about competition or whatsover in 2020 after all these years of leading then you are wrong… https://t.co/d8r5Peh7eC,2020-02-22 11:25:37
1231178279677317120,{'$oid': '5e510fc33598b201e9f4c432'},Tweet,1231178279677317120,pleasant,RT @graphicfighter: that's 17mn timestamp and they didn't have their markers yet 🙂 https://t.co/qiQU6uLytO,2020-02-22 11:25:50
1231178316884824064,{'$oid': '5e510fcc3598b201e9f4c43b'},Tweet,1231178316884824064,pleasant,was money 🙂,2020-02-22 11:25:59
1231178322010427392,{'$oid': '5e510fcd3598b201e9f4c43c'},Tweet,1231178322010427392,pleasant,@kdreamers_lk I didn’t even sleep properly..took a leave from work for the comeback most of my SL army friends did… https://t.co/mAN5DgPgeF,2020-02-22 11:26:00
1231178370186170368,{'$oid': '5e510fd93598b201e9f4c441'},Tweet,1231178370186170368,pleasant,@kelemaketa You can start today. 🙂,2020-02-22 11:26:12
1231178406584356864,{'$oid': '5e510fe23598b201e9f4c44c'},Tweet,1231178406584356864,surprise,RT @mygbebe: Here he is :( Namjoon reassuring the members they can answer in Korean even if they didn't prepare English speeches :( reminds…,2020-02-22 11:26:20
1231178413936766977,{'$oid': '5e510fe43598b201e9f4c44f'},Tweet,1231178413936766977,surprise,@AfroStunnerz who has recommendations for hair products 😮 https://t.co/hYyoIVR5Wk,2020-02-22 11:26:22
1231178441397035008,{'$oid': '5e510fea3598b201e9f4c458'},Tweet,1231178441397035008,surprise,"RT @CrimeLdn: 😲 A Deliveroo rider hit the woman on a zebra crossing in Marylebone, London 😮 https://t.co/P6l4Dsx7kG",2020-02-22 11:26:29
1231178447772364800,{'$oid': '5e510feb3598b201e9f4c45b'},Tweet,1231178447772364800,surprise,@pettitmafia whats wrong with rats :(,2020-02-22 11:26:30
1231178453342289920,{'$oid': '5e510fed3598b201e9f4c45f'},Tweet,1231178453342289920,surprise,RT @saltyseri: the nk village was built on an empty land just for cloy shooting purposes and they’re gonna be destroyed/cleaned this week :…,2020-02-22 11:26:32
1231178455380828161,{'$oid': '5e510fed3598b201e9f4c461'},Tweet,1231178455380828161,surprise,Nice nerf on the linear aim assist :(,2020-02-22 11:26:32
1231178468773122048,{'$oid': '5e510ff03598b201e9f4c468'},Tweet,1231178468773122048,surprise,@sudexedits actual :(,2020-02-22 11:26:35
1231178484577230848,{'$oid': '5e510ff43598b201e9f4c46f'},Tweet,1231178484577230848,surprise,Monstrueuse 🤯,2020-02-22 11:26:39
1231178490860302336,{'$oid': '5e510ff63598b201e9f4c477'},Tweet,1231178490860302336,surprise,RT @blackxagustd: he was freezing :( https://t.co/hdhCJHaf2T,2020-02-22 11:26:41
1231178530915938304,{'$oid': '5e510fff3598b201e9f4c483'},Tweet,1231178530915938304,surprise,@taesslut they already cut tae’s hair :( https://t.co/FA6GmBklfJ,2020-02-22 11:26:50
1231178535265587200,{'$oid': '5e5110003598b201e9f4c484'},Tweet,1231178535265587200,surprise,@petelawson68 @DameMariah Could you not have at least given Sharon a daughter? She always seems to suffer for men i… https://t.co/aEYoJWbemN,2020-02-22 11:26:51
1231178542399934464,{'$oid': '5e5110023598b201e9f4c486'},Tweet,1231178542399934464,surprise,wonyyy :(,2020-02-22 11:26:53
1231178561853087744,{'$oid': '5e5110073598b201e9f4c494'},Tweet,1231178561853087744,surprise,"RT @mi_won17: Wonwoo really is a sloth...hehe...
He's like a few seconds late to register they succeeded &amp; slowly got shocked 😮 &amp; clapped m…",2020-02-22 11:26:57
1231178612394647552,{'$oid': '5e5110133598b201e9f4c4a8'},Tweet,1231178612394647552,surprise,RT @fictaus: it’s always only the same people defending him. people love to stay quiet when it comes to tae being treated unfairly it’s not…,2020-02-22 11:27:10
1231178619822669825,{'$oid': '5e5110153598b201e9f4c4ae'},Tweet,1231178619822669825,surprise,Thissss,2020-02-22 11:27:11
1231178631088660480,{'$oid': '5e5110173598b201e9f4c4b3'},Tweet,1231178631088660480,surprise,@dufrianord @NoTatsClassy I do think you’re more than likely right about the food shortages esp with their populati… https://t.co/iBabJSkO9U,2020-02-22 11:27:14
1231178632904658945,{'$oid': '5e5110183598b201e9f4c4b4'},Tweet,1231178632904658945,surprise,RT @yonkisuga: Look how exhausted they were while filming this. We dont have any idea how may takes this video were. They really worked har…,2020-02-22 11:27:14
1231178676915429376,{'$oid': '5e5110223598b201e9f4c4c3'},Tweet,1231178676915429376,surprise,RT @seokjinnier: i don't like how they didn't include jin in the break dance part in on. he was just on vlive saying he lacks which is so n…,2020-02-22 11:27:25
1231178699690663936,{'$oid': '5e5110283598b201e9f4c4d6'},Tweet,1231178699690663936,surprise,"RT @Dr_RaulDuke: Every time you think this story has peaked, BOOM! It levels up 😮 https://t.co/lETigFhn2L",2020-02-22 11:27:30
1231178716795035648,{'$oid': '5e51102c3598b201e9f4c4db'},Tweet,1231178716795035648,fear,RT @DaffsMedia: Game OFF. Waterlogged pitch 😢,2020-02-22 11:27:34
1231178746272436225,{'$oid': '5e5110333598b201e9f4c4e5'},Tweet,1231178746272436225,fear,@kpoppinl0vers yowww verrer! 😳 who's ur bias? 🙊,2020-02-22 11:27:41
1231178753079857152,{'$oid': '5e5110343598b201e9f4c4ea'},Tweet,1231178753079857152,fear,Cuddle weather 😳,2020-02-22 11:27:43
1231178764714946565,{'$oid': '5e5110373598b201e9f4c4f1'},Tweet,1231178764714946565,fear,"RT @EzraelAni: This almost made me cry 😢 
 https://t.co/b9amxaRneX",2020-02-22 11:27:46
1231178828229357568,{'$oid': '5e5110463598b201e9f4c502'},Tweet,1231178828229357568,fear,"RT @KelechiAFC: We don dey date for 7 years, but you never propose o” 😢

“My mama ask me say, when will you marry, this year, next year or…",2020-02-22 11:28:01
1231178835527421952,{'$oid': '5e5110483598b201e9f4c503'},Tweet,1231178835527421952,fear,RT @alexkramers: Boogie Cousins and Isaiah Thomas  both waived in the last two weeks. I’m sad. 😢 https://t.co/S1JI9BZT68,2020-02-22 11:28:03
1231178852732289024,{'$oid': '5e51104c3598b201e9f4c50d'},Tweet,1231178852732289024,fear,@Baste0908 Mad skills 😢,2020-02-22 11:28:07
1231178873863168001,{'$oid': '5e5110513598b201e9f4c515'},Tweet,1231178873863168001,fear,RT @doublebeom: mark as type and bambam as tharn 😳 https://t.co/pnuMxsiLVu,2020-02-22 11:28:12
1231178880221773826,{'$oid': '5e5110533598b201e9f4c517'},Tweet,1231178880221773826,fear,"RT @Icesley: ⚽ use 2-3 days to prepare the supris
📷 Mew doesn't know anything about it?
🐼 Idk. Both managers stay at my house watch movie a…",2020-02-22 11:28:13
1231178885208739840,{'$oid': '5e5110543598b201e9f4c51a'},Tweet,1231178885208739840,fear,RT @vuhsace: She think I’m Jewish 😳 cause this drip Israel 🗣,2020-02-22 11:28:15
1231178887817842690,{'$oid': '5e5110543598b201e9f4c51f'},Tweet,1231178887817842690,fear,His eye 😳 https://t.co/L3wi7Ncc07,2020-02-22 11:28:15
1231178897481457666,{'$oid': '5e5110573598b201e9f4c522'},Tweet,1231178897481457666,fear,This is how we human should be😭😭😭,2020-02-22 11:28:18
1231178898504704001,{'$oid': '5e5110573598b201e9f4c523'},Tweet,1231178898504704001,fear,"RT @anuu1231: I just now watched this 😳
@TheRashamiDesai where were these friends when u needed them d most. None of them came out in your…",2020-02-22 11:28:18
